  Packet #,    ADC,      Pitch,       Roll,        Yaw,   AccX,   AccY,   AccZ,  GyroX,  GyroY,  GyroZ,   MagX,   MagY,   MagZ,   Temp
     31030,    194,     60.868,   -160.880,    -81.618,    -22,     31,   -460,   -347, -11399,   -236,    172,   -418,  -1678,   3128
     31031,    196,     65.416,   -157.834,    -75.773,   -179,     12,   -563,   -352, -11374,   -247,    115,   -245,  -1887,   3129
     31032,    197,     70.021,   -152.018,    -67.127,   -265,     36,   -583,   -350, -11363,   -261,    158,   -173,  -1970,   3129
     31033,    200,     74.576,   -139.115,    -51.994,   -427,     33,   -642,   -334, -11350,   -233,     21,    137,  -2129,   3128
     31034,    197,     77.753,   -116.217,    -27.464,   -600,     35,   -708,   -328, -11334,   -253,     14,    418,  -2220,   3127
     31035,    195,     78.474,    -85.663,      4.298,   -805,     73,   -831,   -321, -11309,   -260,     79,    743,  -2310,   3129
     31036,    193,     76.712,    -59.403,     31.677,  -1019,    101,   -841,   -332, -11288,   -239,    -28,   1039,  -2275,   3126
     31037,    193,     73.335,    -42.908,     49.226,  -1287,    116,   -837,   -334, -11262,   -245,      0,   1313,  -2164,   3129
     31038,    195,     69.195,    -33.032,     60.103,  -1587,    169,   -717,   -339, -11228,   -290,    -57,   1588,  -2025,   3128
     31039,    197,     64.674,    -26.792,     67.312,  -1887,    154,   -615,   -325, -11206,   -240,     21,   1768,  -1824,   3131
     31040,    196,     59.963,    -22.809,     72.267,  -2099,     50,   -444,   -344, -11179,   -241,    -57,   1848,  -1651,   3128
     31041,    195,     55.231,    -20.053,     75.966,  -2202,     98,   -315,   -327, -11170,   -277,    -28,   1949,  -1456,   3128
     31042,    194,     50.463,    -17.978,     78.978,  -2207,    145,    -13,   -329, -11158,   -244,      7,   1985,  -1241,   3128
     31043,    196,     45.601,    -16.415,     81.495,  -2187,    126,    254,   -331, -11162,   -234,    -35,   1912,   -950,   3126
     31044,    197,     40.730,    -15.243,     83.620,  -2075,    138,    431,   -320, -11181,   -261,    -71,   1833,   -707,   3127
     31045,    197,     35.851,    -14.420,     85.479,  -1913,     86,    531,   -342, -11207,   -224,    -43,   1617,   -499,   3127
     31046,    196,     30.938,    -13.876,     87.123,  -1753,     39,    645,   -337, -11236,   -251,     21,   1393,   -298,   3129
     31047,    195,     26.061,    -13.507,     88.669,  -1598,     60,    692,   -353, -11260,   -234,     14,   1140,   -166,   3127
     31048,    198,     21.104,    -13.334,     90.147,  -1438,      8,    780,   -334, -11292,   -218,     57,    794,    -13,   3129
     31049,    196,     16.178,    -13.239,     91.573,  -1249,     72,    848,   -333, -11320,   -271,    115,    519,    -69,   3127
     31050,    195,     11.376,    -13.315,     92.961,  -1105,     50,    843,   -329, -11344,   -238,    122,    382,    -62,   3127
     31051,    193,      6.523,    -13.646,     94.356,   -871,    -16,    874,   -338, -11383,   -234,    129,     72,   -180,   3128
     31052,    195,      1.698,    -14.183,     95.773,   -541,      9,    854,   -337, -11415,   -278,    122,   -122,   -242,   3127
     31053,    197,     -3.252,    -15.304,     97.358,   -256,    -46,    714,   -338, -11442,   -215,    158,   -404,   -555,   3127
     31054,    198,     -8.668,    -16.954,     99.155,     -5,      4,    467,   -350, -11455,   -287,    136,   -541,   -700,   3128
     31055,    197,    -14.822,    -18.837,    101.294,    136,    -15,    166,   -347, -11456,   -236,    187,   -563,  -1012,   3128
     31056,    194,    -21.131,    -20.969,    103.769,    143,    -35,   -113,   -361, -11442,   -256,    115,   -620,  -1262,   3128
     31057,    196,    -27.214,    -23.374,    106.530,     54,     53,   -332,   -350, -11413,   -260,    143,   -548,  -1540,   3129
     31058,    197,    -32.815,    -26.518,    109.581,    -90,     12,   -469,   -351, -11390,   -226,    143,   -375,  -1706,   3128
     31059,    196,    -38.282,    -30.454,    112.965,   -171,     21,   -521,   -359, -11382,   -254,    122,   -238,  -1838,   3128
     31060,    196,    -44.157,    -35.236,    116.768,   -334,     44,   -594,   -334, -11364,   -249,    100,     43,  -1998,   3129
     31061,    194,    -50.582,    -41.391,    122.256,   -492,      6,   -659,   -334, -11343,   -234,     64,    238,  -2185,   3129
     31062,    199,    -56.896,    -49.789,    130.486,   -682,     69,   -741,   -329, -11320,   -268,     71,    505,  -2247,   3129
     31063,    194,    -62.263,    -61.937,    142.951,   -888,     86,   -846,   -331, -11304,   -245,     57,    851,  -2331,   3128
     31064,    196,    -65.746,    -78.832,    160.370,  -1108,    106,   -852,   -331, -11278,   -242,     43,   1183,  -2303,   3127
     31065,    195,    -66.436,    -99.154,   -178.757,  -1398,     95,   -868,   -348, -11250,   -255,    -64,   1450,  -2088,   3127
     31066,    199,    -64.313,   -117.850,   -159.373,  -1702,    154,   -779,   -334, -11223,   -287,    -14,   1631,  -2025,   3129
     31067,    195,    -59.917,   -131.906,   -144.578,  -1971,     98,   -602,   -326, -11196,   -207,    -50,   1869,  -1755,   3130
     31068,    196,    -54.245,   -141.617,   -134.045,  -2066,     76,   -478,   -336, -11184,   -229,    -21,   1884,  -1699,   3129
     31069,    194,    -47.925,   -148.392,   -126.391,  -2229,    166,   -200,   -333, -11171,   -291,    -43,   2021,  -1443,   3127
     31070,    192,    -41.118,   -153.150,   -120.726,  -2215,    120,     54,   -333, -11168,   -215,    -43,   1992,  -1151,   3129
     31071,    198,    -34.011,   -156.623,   -116.288,  -2173,    114,    291,   -321, -11175,   -264,    -57,   1905,   -818,   3129
     31072,    198,    -26.697,   -159.269,   -112.664,  -2022,    135,    471,   -333, -11193,   -242,    -28,   1732,   -568,   3131
     31073,    197,    -19.269,   -161.273,   -109.610,  -1858,     18,    569,   -336, -11215,   -216,     43,   1588,   -388,   3129
     31074,    196,    -11.692,   -162.832,   -106.947,  -1705,     62,    662,   -342, -11241,   -253,     28,   1256,   -222,   3130
     31075,    198,     -4.025,   -164.018,   -104.595,  -1562,     22,    701,   -339, -11270,   -193,     57,   1010,    -55,   3127
     31076,    194,      3.703,   -164.868,   -102.411,  -1388,     24,    771,   -335, -11304,   -261,     50,    642,     -6,   3130
     31077,    196,     11.363,   -165.564,   -100.296,  -1192,     60,    852,   -326, -11343,   -228,    107,    498,     -6,   3129
     31078,    192,     18.941,   -166.001,    -98.184,  -1036,     -5,    893,   -336, -11365,   -215,    172,    303,    -83,   3130
     31079,    196,     26.449,   -166.070,    -95.944,   -736,      4,    909,   -337, -11406,   -271,    107,     79,   -159,   3128
     31080,    195,     33.778,   -165.656,    -93.495,   -440,    -29,    828,   -333, -11440,   -233,    107,   -180,   -312,   3128
     31081,    194,     40.453,   -164.689,    -90.671,   -147,    -42,    636,   -347, -11461,   -256,    151,   -440,   -492,   3129
     31082,    196,     45.754,   -163.864,    -87.741,     63,     -3,    388,   -348, -11469,   -265,    179,   -512,   -700,   3128
     31083,    194,     50.308,   -163.243,    -84.846,    153,    -22,     97,   -353, -11458,   -241,    172,   -548,   -985,   3129
     31084,    192,     54.674,   -162.652,    -81.953,    128,     26,   -170,   -351, -11437,   -270,    115,   -591,  -1345,   3128
     31085,    194,     59.056,   -161.700,    -78.526,      6,     22,   -371,   -353, -11414,   -237,    115,   -476,  -1567,   3130
     31086,    197,     63.615,   -159.372,    -73.500,   -153,     15,   -475,   -355, -11391,   -255,     86,   -303,  -1845,   3129
     31087,    197,     68.286,   -154.764,    -66.110,   -236,     30,   -519,   -339, -11383,   -256,    107,   -180,  -1893,   3128
     31088,    196,     73.056,   -144.329,    -53.427,   -392,     13,   -595,   -341, -11360,   -229,     43,     28,  -2206,   3129
     31089,    196,     76.814,   -125.169,    -32.624,   -548,     33,   -647,   -334, -11337,   -252,     71,    346,  -2247,   3127
     31090,    197,     78.481,    -96.853,     -3.027,   -724,     94,   -765,   -323, -11315,   -261,     57,    664,  -2289,   3131
     31091,    197,     77.596,    -68.088,     26.848,   -943,    114,   -826,   -336, -11291,   -247,     43,    938,  -2317,   3127
     31092,    196,     74.706,    -48.384,     47.639,  -1174,     79,   -917,   -334, -11267,   -234,    -35,   1191,  -2171,   3129
     31093,    198,     70.849,    -36.648,     60.394,  -1482,    125,   -867,   -345, -11235,   -289,    -14,   1530,  -2067,   3127
     31094,    195,     66.567,    -29.271,     68.739,  -1760,    169,   -736,   -326, -11209,   -243,    -43,   1703,  -1942,   3128
     31095,    198,     61.982,    -24.452,     74.513,  -2059,     96,   -510,   -333, -11184,   -222,    -35,   1869,  -1727,   3129
     31096,    196,     57.335,    -21.242,     78.661,  -2136,    111,   -407,   -335, -11177,   -274,    -64,   1884,  -1574,   3130
     31097,    196,     52.617,    -18.861,     81.973,  -2210,    155,   -126,   -342, -11170,   -256,    -43,   1992,  -1318,   3130
     31098,    196,     47.796,    -17.120,     84.671,  -2201,     83,    132,   -329, -11172,   -219,    -43,   1963,  -1012,   3128
     31099,    197,     42.951,    -15.808,     86.931,  -2106,    120,    345,   -324, -11178,   -270,    -57,   1905,   -749,   3128
     31100,    197,     38.019,    -14.870,     88.918,  -1962,     52,    500,   -351, -11198,   -217,     14,   1660,   -457,   3128
     31101,    193,     33.156,    -14.228,     90.638,  -1805,     41,    582,   -344, -11220,   -245,      0,   1472,   -374,   3127
     31102,    196,     28.281,    -13.763,     92.250,  -1665,     53,    644,   -331, -11250,   -228,     71,   1212,   -180,   3127
     31103,    194,     23.325,    -13.498,     93.781,  -1512,     30,    728,   -337, -11279,   -220,    122,    801,   -104,   3128
     31104,    196,     18.417,    -13.357,     95.231,  -1346,     47,    828,   -334, -11316,   -251,     79,    642,    -20,   3129
     31105,    197,     13.568,    -13.377,     96.639,  -1220,     31,    847,   -334, -11344,   -244,     93,    397,    -76,   3130
     31106,    195,      8.697,    -13.583,     98.040,   -953,      0,    923,   -338, -11384,   -236,    115,    158,   -111,   3128
     31107,    197,      3.835,    -14.012,     99.451,   -661,    -13,    929,   -343, -11421,   -255,    122,    -50,   -187,   3126
     31108,    193,     -1.009,    -14.823,    100.947,   -334,     -7,    797,   -339, -11448,   -246,    158,   -288,   -374,   3129
     31109,    195,     -6.136,    -16.380,    102.631,    -63,    -31,    583,   -349, -11466,   -254,    172,   -462,   -610,   3129
     31110,    195,    -12.032,    -18.148,    104.606,     88,     -2,    266,   -353, -11466,   -264,    115,   -563,   -832,   3128
     31111,    195,    -18.260,    -20.077,    106.913,    141,      1,     -9,   -355, -11454,   -249,    172,   -620,  -1054,   3129
     31112,    197,    -24.342,    -22.288,    109.508,     77,     30,   -238,   -355, -11432,   -258,    151,   -584,  -1325,   3127
     31113,    196,    -30.034,    -25.051,    112.391,    -50,     23,   -390,   -356, -11412,   -246,    129,   -462,  -1526,   3129
     31114,    196,    -35.579,    -28.457,    115.863,   -144,      9,   -474,   -348, -11403,   -241,    122,   -498,  -1713,   3126
     31115,    195,    -40.955,    -32.717,    119.555,   -288,     23,   -540,   -347, -11380,   -250,     57,   -274,  -1914,   3128
     31116,    196,    -47.292,    -38.040,    124.015,   -437,     21,   -602,   -339, -11351,   -238,     57,    158,  -2150,   3129
     31117,    194,    -53.920,    -45.091,    130.798,   -591,     68,   -666,   -327, -11330,   -260,     57,    476,  -2261,   3127
     31118,    198,    -59.948,    -55.280,    141.160,   -789,    119,   -776,   -333, -11308,   -257,     28,    750,  -2317,   3127
     31119,    193,    -64.513,    -70.164,    156.414,   -997,     93,   -878,   -334, -11282,   -229,     21,   1046,  -2268,   3130
     31120,    198,    -66.595,    -89.540,    176.338,  -1287,    127,   -875,   -342, -11248,   -265,    -43,   1299,  -2220,   3127
     31121,    197,    -65.717,   -109.891,   -162.717,  -1605,    168,   -838,   -330, -11222,   -278,    -86,   1602,  -1970,   3128
     31122,    196,    -62.144,   -126.280,   -145.625,  -1895,    112,   -695,   -329, -11195,   -210,    -71,   1775,  -1845,   3128
     31123,    195,    -56.929,   -137.819,   -133.288,  -2028,    106,   -568,   -335, -11183,   -235,    -43,   1876,  -1776,   3127
     31124,    195,    -50.787,   -145.812,   -124.458,  -2178,    167,   -279,   -338, -11173,   -285,    -43,   1891,  -1512,   3130
     31125,    193,    -44.049,   -151.318,   -118.076,  -2233,    109,    -42,   -340, -11163,   -222,    -57,   1963,  -1207,   3130
     31126,    196,    -36.996,   -155.334,   -113.143,  -2146,     87,    203,   -331, -11163,   -253,     -7,   1898,   -922,   3129
     31127,    195,    -29.724,   -158.353,   -109.178,  -2055,     95,    392,   -331, -11175,   -248,     28,   1790,   -666,   3129
     31128,    196,    -22.272,   -160.545,   -105.939,  -1904,     67,    499,   -334, -11195,   -231,    -57,   1645,   -471,   3130
     31129,    198,    -14.689,   -162.265,   -103.117,  -1769,     45,    576,   -323, -11217,   -262,      7,   1378,   -284,   3129
     31130,    196,     -7.042,   -163.721,   -100.590,  -1633,     75,    683,   -347, -11244,   -235,    122,   1133,   -159,   3130
     31131,    196,      0.692,   -164.792,    -98.328,  -1450,     56,    765,   -346, -11281,   -241,    107,    801,    -76,   3129
     31132,    195,      8.398,   -165.531,    -96.168,  -1256,     47,    872,   -328, -11320,   -257,     64,    613,    -20,   3128
     31133,    193,     16.108,   -166.083,    -94.099,  -1159,     40,    894,   -342, -11340,   -234,    122,    324,    -34,   3129
     31134,    196,     23.749,   -166.246,    -91.966,   -854,    -32,    936,   -340, -11382,   -235,    151,     79,   -131,   3129
     31135,    197,     31.271,   -166.054,    -89.652,   -512,     -5,    875,   -333, -11418,   -269,    158,   -144,   -277,   3129
     31136,    195,     38.408,   -165.288,    -87.009,   -226,    -33,    738,   -344, -11447,   -237,    187,   -389,   -416,   3127
     31137,    196,     44.278,   -164.156,    -83.911,      3,    -27,    496,   -358, -11451,   -274,    115,   -462,   -652,   3127
     31138,    195,     49.146,   -163.638,    -81.181,    112,     31,    214,   -348, -11448,   -253,    172,   -606,   -915,   3127
     31139,    195,     53.699,   -163.102,    -78.387,    115,      1,    -56,   -352, -11426,   -250,    187,   -635,  -1137,   3128
     31140,    196,     58.178,   -162.365,    -75.351,     19,     41,   -276,   -358, -11405,   -265,    122,   -599,  -1436,   3128
     31141,    197,     62.703,   -160.858,    -71.323,   -111,      2,   -416,   -346, -11387,   -236,    158,   -433,  -1623,   3126
     31142,    197,     67.219,   -157.820,    -65.696,   -185,      6,   -467,   -347, -11374,   -242,     93,   -353,  -1769,   3127
     31143,    196,     71.873,   -150.797,    -56.083,   -324,     34,   -544,   -337, -11345,   -249,     50,   -137,  -1963,   3126
     31144,    193,     76.101,   -134.912,    -38.171,   -461,     29,   -627,   -332, -11320,   -236,    151,    151,  -2129,   3127
     31145,    197,     78.661,   -108.695,    -10.461,   -623,    111,   -712,   -339, -11299,   -267,     79,    382,  -2226,   3127
     31146,    196,     78.644,    -77.091,     22.286,   -821,    119,   -813,   -332, -11277,   -230,     79,    714,  -2282,   3127
     31147,    197,     76.337,    -53.390,     47.008,  -1086,     91,   -914,   -336, -11252,   -246,     14,   1183,  -2233,   3129
     31148,    200,     72.771,    -39.177,     62.192,  -1367,    150,   -905,   -336, -11223,   -285,    -35,   1422,  -2129,   3128
     31149,    196,     68.592,    -30.529,     71.778,  -1682,    158,   -774,   -336, -11197,   -232,    -57,   1660,  -1970,   3128
     31150,    196,     64.051,    -25.058,     78.168,  -1976,    116,   -598,   -337, -11180,   -245,    -64,   1768,  -1769,   3130
     31151,    193,     59.489,    -21.506,     82.603,  -2084,    124,   -498,   -338, -11175,   -268,    -57,   1891,  -1692,   3130
     31152,    196,     54.810,    -18.952,     86.048,  -2211,    115,   -238,   -347, -11161,   -245,   -100,   1963,  -1415,   3127
     31153,    195,     50.060,    -17.097,     88.804,  -2204,     84,     36,   -334, -11156,   -230,    -14,   2021,  -1151,   3125
     31154,    194,     45.244,    -15.689,     91.115,  -2115,    105,    278,   -322, -11159,   -254,     21,   1869,   -922,   3130
     31155,    193,     40.385,    -14.681,     93.096,  -1987,     63,    398,   -347, -11174,   -232,    -43,   1732,   -582,   3127
     31156,    200,     35.551,    -13.947,     94.830,  -1861,     70,    491,   -334, -11191,   -252,     -7,   1580,   -367,   3128
     31157,    193,     30.676,    -13.452,     96.407,  -1735,     46,    561,   -337, -11222,   -250,     57,   1270,   -194,   3128
     31158,    198,     25.808,    -13.081,     97.912,  -1609,     83,    676,   -346, -11258,   -234,    100,   1025,    -97,   3128
     31159,    196,     20.869,    -12.913,     99.318,  -1437,     30,    792,   -331, -11296,   -250,    115,    693,    -27,   3127
     31160,    193,     16.068,    -12.872,    100.651,  -1345,     36,    834,   -344, -11319,   -262,     71,    563,    -69,   3127
     31161,    199,     11.245,    -12.975,    101.993,  -1089,     17,    911,   -335, -11372,   -220,    100,    303,    -97,   3127
     31162,    196,      6.359,    -13.315,    103.316,   -767,    -18,    945,   -342, -11410,   -265,    100,     14,   -180,   3127
     31163,    197,      1.494,    -13.909,    104.706,   -443,      4,    858,   -337, -11444,   -251,     71,   -245,   -319,   3126
     31164,    196,     -3.417,    -15.160,    106.207,   -163,    -32,    665,   -355, -11462,   -246,    151,   -368,   -464,   3126
     31165,    196,     -8.974,    -16.806,    107.947,     55,     18,    409,   -347, -11467,   -281,    122,   -512,   -756,   3125
     31166,    194,    -15.027,    -18.618,    110.002,    121,    -17,    116,   -350, -11453,   -228,     86,   -577,   -999,   3128
     31167,    194,    -21.162,    -20.585,    112.361,     87,     17,   -143,   -361, -11440,   -276,    165,   -642,  -1172,   3129
     31168,    195,    -26.964,    -22.952,    115.010,    -35,     21,   -328,   -353, -11420,   -238,    143,   -548,  -1443,   3128
     31169,    194,    -32.476,    -25.977,    118.049,    -93,    -10,   -369,   -344, -11404,   -222,    143,   -462,  -1623,   3127
     31170,    197,    -37.744,    -29.659,    121.317,   -225,     31,   -471,   -351, -11376,   -266,    122,   -324,  -1838,   3127
     31171,    196,    -43.406,    -34.296,    124.937,   -355,     20,   -559,   -342, -11349,   -224,    115,    -86,  -2081,   3127
     31172,    194,    -49.878,    -40.219,    130.062,   -491,     62,   -671,   -342, -11329,   -256,     57,    129,  -2206,   3128
     31173,    196,    -56.439,    -48.351,    138.052,   -684,    117,   -770,   -334, -11306,   -244,     57,    490,  -2289,   3129
     31174,    197,    -62.051,    -60.250,    150.258,   -896,     91,   -854,   -331, -11284,   -222,     64,    830,  -2351,   3126
     31175,    192,    -65.808,    -77.243,    167.677,  -1163,    149,   -896,   -336, -11264,   -287,    -43,   1140,  -2233,   3126
     31176,    190,    -66.724,    -97.601,   -171.328,  -1463,    166,   -849,   -339, -11244,   -251,    -50,   1422,  -2226,   3127
     31177,    197,    -64.723,   -116.844,   -151.408,  -1782,    129,   -765,   -331, -11230,   -247,    -21,   1667,  -2004,   3127
     31178,    195,    -60.484,   -131.531,   -135.975,  -1939,    143,   -639,   -337, -11219,   -248,     28,   1775,  -1900,   3127
     31179,    194,    -54.807,   -141.624,   -125.092,  -2125,    110,   -370,   -345, -11206,   -250,    -14,   1977,  -1595,   3126
     31180,    196,    -48.323,   -148.547,   -117.342,  -2217,    102,   -127,   -353, -11201,   -259,    -21,   1970,  -1325,   3127
     31181,    195,    -41.380,   -153.339,   -111.646,  -2166,     66,    112,   -327, -11203,   -233,    -35,   1999,  -1061,   3127
     31182,    196,    -34.123,   -156.782,   -107.230,  -2084,     49,    296,   -319, -11212,   -253,    -57,   1891,   -777,   3126
     31183,    194,    -26.663,   -159.486,   -103.582,  -1955,     97,    442,   -356, -11230,   -243,     21,   1696,   -534,   3126
     31184,    197,    -19.028,   -161.503,   -100.536,  -1840,     49,    543,   -337, -11259,   -249,     28,   1487,   -305,   3130
     31185,    193,    -11.273,   -163.106,    -97.870,  -1730,    107,    604,   -351, -11296,   -266,     21,   1191,   -201,   3127
     31186,    197,     -3.393,   -164.244,    -95.553,  -1599,     35,    714,   -331, -11333,   -216,     57,    822,   -111,   3128
     31187,    195,      4.385,   -165.147,    -93.315,  -1513,      5,    772,   -344, -11354,   -241,     71,    750,    -83,   3127
     31188,    195,     12.223,   -165.826,    -91.206,  -1303,     59,    874,   -335, -11401,   -256,    107,    411,    -20,   3127
     31189,    195,     19.976,   -166.046,    -89.064,  -1009,    -63,    942,   -339, -11444,   -221,     86,    187,   -166,   3128
     31190,    193,     27.721,   -166.051,    -86.846,   -663,     21,    920,   -351, -11480,   -304,    136,   -122,   -173,   3127
     31191,    196,     35.116,   -165.542,    -84.291,   -322,    -20,    777,   -349, -11506,   -215,    129,   -202,   -402,   3128
     31192,    195,     41.508,   -164.574,    -81.358,    -62,    -22,    538,   -353, -11521,   -289,    122,   -425,   -589,   3129
     31193,    194,     46.737,   -164.040,    -78.621,     78,     41,    284,   -346, -11518,   -251,    115,   -548,   -818,   3128
     31194,    196,     51.502,   -163.426,    -75.827,    111,    -15,     12,   -365, -11509,   -246,    143,   -649,  -1068,   3128
     31195,    195,     56.169,   -162.909,    -72.911,     34,     54,   -207,   -358, -11490,   -282,    179,   -555,  -1352,   3127
     31196,    194,     60.743,   -161.833,    -69.624,    -20,     22,   -286,   -349, -11478,   -232,    122,   -628,  -1505,   3130
     31197,    197,     65.326,   -159.466,    -64.747,   -138,    -18,   -416,   -356, -11447,   -247,    115,   -404,  -1706,   3129
     31198,    198,     70.066,   -154.132,    -56.802,   -275,     44,   -496,   -342, -11419,   -259,     64,   -180,  -1893,   3128
     31199,    192,     74.611,   -141.936,    -42.376,   -385,     24,   -594,   -340, -11391,   -224,    122,     64,  -2088,   3126
     31200,    196,     77.994,   -120.890,    -19.803,   -526,    113,   -715,   -345, -11365,   -277,     21,    310,  -2254,   3127
     31201,    197,     79.092,    -89.910,     12.400,   -718,     92,   -821,   -338, -11346,   -215,     28,    635,  -2247,   3128
     31202,    197,     77.648,    -61.670,     41.667,   -997,    109,   -876,   -337, -11320,   -269,    -14,    909,  -2303,   3130
     31203,    193,     74.517,    -43.699,     60.591,  -1308,    156,   -913,   -334, -11302,   -274,    -50,   1306,  -2213,   3126
     31204,    190,     70.520,    -33.169,     72.040,  -1618,    124,   -827,   -347, -11283,   -251,    -86,   1515,  -2095,   3128
     31205,    196,     66.162,    -26.710,     79.368,  -1918,    120,   -665,   -338, -11263,   -248,    -35,   1609,  -2046,   3127
     31206,    196,     61.696,    -22.606,     84.320,  -2042,     96,   -567,   -339, -11259,   -238,    -71,   1819,  -1914,   3129
     31207,    196,     57.025,    -19.719,     88.084,  -2179,     91,   -270,   -360, -11244,   -265,     14,   1949,  -1609,   3128
     31208,    194,     52.234,    -17.545,     91.120,  -2200,    107,     20,   -337, -11240,   -241,   -100,   1920,  -1304,   3129
     31209,    198,     47.388,    -15.991,     93.559,  -2148,     61,    240,   -321, -11243,   -240,      7,   1927,  -1047,   3129
     31210,    198,     42.539,    -14.862,     95.617,  -2042,     73,    362,   -357, -11253,   -253,    -21,   1855,   -742,   3127
     31211,    198,     37.615,    -14.020,     97.451,  -1939,     51,    460,   -343, -11277,   -223,    -43,   1559,   -444,   3129
     31212,    197,     32.665,    -13.419,     99.084,  -1820,     57,    573,   -337, -11303,   -259,      7,   1306,   -270,   3128
     31213,    194,     27.698,    -12.966,    100.640,  -1701,     88,    663,   -343, -11341,   -218,     28,   1025,   -111,   3129
     31214,    195,     22.665,    -12.791,    102.048,  -1537,    -12,    778,   -337, -11379,   -242,     50,    700,    -34,   3130
     31215,    196,     17.779,    -12.712,    103.380,  -1422,     30,    820,   -351, -11405,   -280,    115,    606,    -69,   3129
     31216,    195,     12.871,    -12.788,    104.722,  -1190,     -3,    896,   -339, -11445,   -215,     71,    303,    -83,   3127
     31217,    193,      7.929,    -13.120,    106.014,   -864,    -50,    937,   -353, -11480,   -280,     93,     50,   -187,   3126
     31218,    195,      3.006,    -13.559,    107.393,   -522,     39,    874,   -347, -11511,   -263,     86,   -245,   -249,   3127
     31219,    197,     -1.956,    -14.676,    108.857,   -208,    -25,    674,   -353, -11528,   -235,     93,   -425,   -464,   3128
     31220,    196,     -7.414,    -16.117,    110.506,      9,     46,    416,   -356, -11532,   -294,    100,   -548,   -721,   3127
     31221,    196,    -13.426,    -17.811,    112.466,    102,      1,    148,   -356, -11524,   -222,    179,   -555,   -964,   3127
     31222,    198,    -19.498,    -19.633,    114.649,     70,     24,   -106,   -360, -11506,   -280,    143,   -591,  -1234,   3127
     31223,    196,    -25.391,    -21.792,    117.141,    -19,     30,   -290,   -348, -11480,   -238,    136,   -570,  -1477,   3128
     31224,    199,    -30.973,    -24.599,    120.003,    -78,    -13,   -366,   -355, -11463,   -221,    158,   -476,  -1595,   3125
     31225,    191,    -36.275,    -28.029,    122.983,   -200,     21,   -468,   -351, -11428,   -274,    129,   -303,  -1817,   3128
     31226,    196,    -41.942,    -32.308,    126.225,   -309,     43,   -565,   -340, -11394,   -229,    122,    -50,  -2004,   3128
     31227,    197,    -48.439,    -37.698,    130.686,   -424,     64,   -636,   -351, -11364,   -257,    136,    166,  -2157,   3130
     31228,    196,    -55.318,    -45.112,    137.948,   -614,    112,   -766,   -342, -11339,   -246,     43,    490,  -2331,   3127
     31229,    195,    -61.353,    -56.220,    149.193,   -822,     97,   -829,   -334, -11316,   -234,    -14,    822,  -2289,   3126
     31230,    198,    -65.746,    -72.343,    165.713,  -1108,    143,   -896,   -330, -11295,   -282,    -21,   1118,  -2268,   3128
     31231,    196,    -67.409,    -93.084,   -173.027,  -1428,    131,   -866,   -340, -11273,   -245,    -50,   1436,  -2143,   3128
     31232,    196,    -65.939,   -113.798,   -151.745,  -1740,    146,   -721,   -343, -11250,   -264,    -57,   1588,  -1928,   3128
     31233,    195,    -61.890,   -129.813,   -135.041,  -1889,    146,   -633,   -339, -11238,   -257,    -35,   1739,  -1852,   3127
     31234,    198,    -56.299,   -140.487,   -123.567,  -2109,     69,   -431,   -357, -11214,   -241,    -57,   1920,  -1762,   3128
     31235,    196,    -49.892,   -147.842,   -115.380,  -2187,    104,   -154,   -348, -11209,   -270,    -35,   1956,  -1449,   3127
     31236,    193,    -42.952,   -152.806,   -109.504,  -2181,     77,    110,   -323, -11202,   -229,    -93,   1927,  -1172,   3129
     31237,    192,    -35.745,   -156.436,   -104.919,  -2098,     70,    330,   -334, -11210,   -253,    -64,   1912,   -867,   3129
     31238,    196,    -28.362,   -159.196,   -101.170,  -1988,    101,    434,   -348, -11226,   -237,    -57,   1804,   -707,   3126
     31239,    191,    -20.748,   -161.313,    -98.033,  -1863,     25,    486,   -344, -11251,   -234,     14,   1602,   -388,   3127
     31240,    198,    -13.047,   -162.975,    -95.287,  -1773,     87,    573,   -344, -11281,   -251,    -21,   1378,   -270,   3127
     31241,    197,     -5.243,   -164.202,    -92.876,  -1632,     22,    714,   -329, -11319,   -221,     35,   1090,    -76,   3127
     31242,    192,      2.553,   -165.152,    -90.608,  -1562,     25,    779,   -349, -11339,   -247,     14,    866,    -69,   3127
     31243,    200,     10.425,   -165.879,    -88.497,  -1358,     40,    869,   -336, -11382,   -246,    122,    469,    -62,   3127
     31244,    195,     18.279,   -166.222,    -86.426,  -1048,    -31,    930,   -344, -11413,   -246,    136,    166,    -76,   3128
     31245,    197,     26.070,   -166.319,    -84.266,   -726,     31,    912,   -351, -11442,   -286,    107,    -50,   -145,   3128
     31246,    192,     33.580,   -165.810,    -81.861,   -364,    -28,    773,   -352, -11467,   -233,     79,   -310,   -381,   3129
     31247,    195,     40.345,   -165.142,    -79.149,   -102,     34,    583,   -351, -11479,   -281,    143,   -389,   -568,   3126
     31248,    195,     45.782,   -164.662,    -76.510,     61,     40,    327,   -352, -11473,   -248,    179,   -541,   -839,   3128
     31249,    198,     50.619,   -164.076,    -73.757,    107,      9,     52,   -362, -11466,   -261,     86,   -606,  -1026,   3127
     31250,    195,     55.319,   -163.502,    -70.952,     40,     41,   -203,   -348, -11443,   -260,    107,   -599,  -1338,   3129
     31251,    198,     59.920,   -162.431,    -67.541,     -1,      7,   -293,   -356, -11426,   -235,    115,   -519,  -1429,   3127
