  Packet #,    ADC,      Pitch,       Roll,        Yaw,   AccX,   AccY,   AccZ,  GyroX,  GyroY,  GyroZ,   MagX,   MagY,   MagZ,   Temp
      1089,   4095,     28.381,    -12.432,    103.913,    100,    206,    995,     -8,     18,      7,   -274,    348,    936,   3229
      1090,   4095,     28.439,    -12.438,    104.049,     98,    205,    990,    -10,     18,      7,   -237,    355,    886,   3230
      1091,   4095,     28.450,    -12.450,    104.198,     99,    207,    994,     -9,     19,      6,   -199,    303,    922,   3230
      1092,   4095,     28.485,    -12.461,    104.336,     99,    206,    991,    -10,     18,      7,   -192,    340,    900,   3230
      1093,   4095,     28.487,    -12.484,    104.477,     99,    206,    995,     -9,     18,      7,   -148,    340,   1029,   3227
      1094,   4095,     28.479,    -12.508,    104.612,    101,    203,    999,    -11,     17,      6,   -207,    340,    972,   3227
      1095,   4095,     28.486,    -12.521,    104.761,    100,    205,    996,     -9,     18,      6,   -259,    288,    936,   3229
      1096,   4095,     28.569,    -12.506,    104.898,     97,    207,    988,     -9,     18,      7,   -244,    377,    922,   3230
      1097,   4095,     28.613,    -12.507,    105.039,    100,    207,    989,    -10,     19,      6,   -222,    355,    986,   3229
      1098,   4095,     28.627,    -12.507,    105.194,    100,    207,    994,     -8,     17,      8,   -274,    303,   1007,   3229
      1099,   4095,     28.666,    -12.517,    105.321,    101,    205,    990,     -9,     18,      6,   -170,    377,    922,   3228
      1100,   4095,     28.701,    -12.505,    105.452,    101,    205,    996,     -9,     18,      6,   -222,    385,    872,   3230
      1101,   4095,     28.749,    -12.494,    105.582,     99,    205,    995,     -9,     18,      7,   -229,    407,    950,   3228
      1102,   4095,     28.796,    -12.519,    105.721,     97,    205,    988,    -10,     17,      7,   -237,    311,    972,   3228
      1103,   4095,     28.855,    -12.501,    105.866,     99,    208,    989,     -8,     17,      8,   -266,    355,    943,   3230
      1104,   4095,     28.874,    -12.498,    106.018,    100,    208,    992,     -9,     17,      7,   -244,    303,    950,   3229
      1105,   4095,     28.928,    -12.491,    106.162,     99,    209,    987,    -10,     19,      6,   -214,    348,    965,   3230
      1106,   4095,     28.942,    -12.497,    106.297,     99,    205,    997,     -8,     17,      7,   -199,    348,    922,   3228
      1107,   4095,     28.974,    -12.514,    106.431,    100,    206,    989,    -11,     18,      6,   -192,    340,    957,   3227
      1108,   4095,     29.064,    -12.518,    106.550,     97,    204,    986,     -9,     17,      6,   -237,    399,    900,   3230
      1109,   4095,     29.117,    -12.511,    106.678,     98,    206,    992,     -9,     18,      6,   -207,    414,    986,   3228
      1110,   4095,     29.181,    -12.491,    106.811,     98,    206,    992,     -9,     17,      7,   -281,    399,    943,   3229
      1111,   4095,     29.196,    -12.496,    106.954,    100,    208,    991,    -10,     17,      6,   -192,    325,    943,   3229
      1112,   4095,     29.224,    -12.508,    107.089,    100,    206,    990,     -8,     19,      7,   -199,    333,    907,   3230
      1113,   4095,     29.232,    -12.512,    107.225,    101,    205,    996,    -10,     18,      7,   -251,    355,   1000,   3227
      1114,   4095,     29.295,    -12.520,    107.344,     99,    204,    988,    -10,     17,      6,   -229,    407,    965,   3230
      1115,   4095,     29.333,    -12.498,    107.488,     97,    208,    996,    -10,     20,      7,   -251,    355,    929,   3229
      1116,   4095,     29.370,    -12.485,    107.634,     98,    208,    992,    -10,     17,      7,   -274,    333,    965,   3230
      1117,   4095,     29.419,    -12.466,    107.772,     99,    207,    992,    -10,     17,      7,   -281,    355,    886,   3227
      1118,   4095,     29.453,    -12.492,    107.893,     97,    204,    992,    -10,     18,      6,   -170,    362,    922,   3229
      1119,   4095,     29.480,    -12.513,    108.025,     99,    203,    992,     -9,     18,      7,   -311,    311,    972,   3229
      1120,   4095,     29.495,    -12.500,    108.170,     99,    208,    996,    -10,     18,      7,   -229,    333,    922,   3228
      1121,   4095,     29.527,    -12.549,    108.292,     96,    204,    988,     -9,     19,      6,   -148,    325,    986,   3227
      1122,   4095,     29.569,    -12.526,    108.428,     97,    208,    995,    -10,     18,      7,   -199,    392,    936,   3228
      1123,   4095,     29.612,    -12.496,    108.566,     99,    208,    994,    -10,     17,      6,   -274,    392,    979,   3232
      1124,   4095,     29.628,    -12.494,    108.704,    102,    207,    991,     -9,     17,      7,   -244,    333,    950,   3229
      1125,   4095,     29.679,    -12.484,    108.843,     97,    208,    990,    -10,     19,      6,   -244,    333,    907,   3230
      1126,   4095,     29.724,    -12.468,    108.982,     96,    209,    992,     -8,     17,      6,   -207,    355,    929,   3228
      1127,   4095,     29.774,    -12.434,    109.118,    101,    209,    990,    -10,     17,      7,   -266,    399,    957,   3229
      1128,   4095,     29.775,    -12.468,    109.254,    100,    206,    990,    -10,     17,      5,   -214,    288,   1007,   3228
      1129,   4095,     29.826,    -12.484,    109.374,     98,    203,    990,     -9,     19,      7,   -281,    355,    943,   3230
      1130,   4095,     29.836,    -12.481,    109.507,    101,    206,    995,    -10,     17,      9,   -229,    348,    922,   3227
      1131,   4095,     29.859,    -12.485,    109.633,    102,    207,    989,     -9,     19,      7,   -162,    385,    972,   3226
      1132,   4095,     29.880,    -12.489,    109.766,    102,    206,    990,    -10,     18,      7,   -259,    318,    922,   3229
      1133,   4095,     29.887,    -12.498,    109.905,     99,    206,    995,    -10,     18,      8,   -244,    288,    907,   3228
      1134,   4095,     29.916,    -12.507,    110.031,    101,    205,    990,    -10,     18,      7,   -237,    340,    929,   3229
      1135,   4095,     29.942,    -12.528,    110.150,     98,    204,    993,     -9,     18,      6,   -185,    362,    965,   3228
      1136,   4095,     29.977,    -12.548,    110.279,     99,    206,    987,    -10,     19,      7,   -214,    333,   1036,   3230
      1137,   4095,     30.009,    -12.541,    110.419,     99,    208,    990,     -9,     17,      7,   -251,    311,    957,   3229
      1138,   4095,     30.059,    -12.548,    110.545,     97,    204,    991,    -10,     17,      6,   -296,    325,    943,   3229
      1139,   4095,     30.071,    -12.554,    110.676,    102,    207,    990,    -10,     18,      6,   -199,    333,    965,   3228
      1140,   4095,     30.083,    -12.556,    110.809,    101,    207,    992,    -10,     18,      6,   -192,    325,    915,   3229
      1141,   4095,     30.087,    -12.581,    110.940,    101,    205,    991,    -10,     18,      7,   -222,    296,   1000,   3228
      1142,   4095,     30.112,    -12.571,    111.084,     99,    209,    991,    -10,     18,      6,   -229,    288,    922,   3228
      1143,   4095,     30.175,    -12.533,    111.205,    100,    206,    993,     -9,     18,      7,   -296,    429,    972,   3227
      1144,   4095,     30.195,    -12.547,    111.323,    100,    204,    993,    -10,     18,      7,   -199,    362,    965,   3230
      1145,   4095,     30.224,    -12.554,    111.449,    100,    206,    990,    -10,     18,      6,   -199,    318,    864,   3230
      1146,   4095,     30.272,    -12.535,    111.580,     98,    207,    992,    -10,     18,      7,   -266,    355,    957,   3229
      1147,   4095,     30.289,    -12.538,    111.717,     97,    206,    996,    -10,     19,      7,   -266,    281,    943,   3229
      1148,   4095,     30.355,    -12.525,    111.841,     95,    207,    990,     -9,     18,      7,   -214,    377,    950,   3227
      1149,   4095,     30.395,    -12.481,    111.973,     96,    209,    999,     -9,     18,      7,   -214,    407,    936,   3229
      1150,   4095,     30.433,    -12.471,    112.093,    100,    205,    993,    -11,     19,      7,   -266,    370,    929,   3229
      1151,   4095,     30.478,    -12.492,    112.213,     98,    204,    988,    -10,     18,      6,   -288,    318,   1007,   3226
      1152,   4095,     30.514,    -12.509,    112.335,     99,    204,    989,    -11,     18,      8,   -288,    318,   1007,   3230
      1153,   4095,     30.548,    -12.502,    112.462,     99,    206,    992,    -10,     19,      7,   -274,    333,    950,   3228
      1154,   4095,     30.588,    -12.476,    112.595,     96,    209,    994,    -10,     17,      6,   -229,    377,   1007,   3229
      1155,   4095,     30.624,    -12.451,    112.721,     98,    207,    995,     -8,     18,      7,   -251,    385,    972,   3228
      1156,   4095,     30.659,    -12.445,    112.844,     99,    205,    993,    -10,     17,      7,   -303,    333,    936,   3228
      1157,   4095,     30.693,    -12.451,    112.956,     99,    202,    994,     -8,     17,      7,   -318,    348,    950,   3227
      1158,   4095,     30.690,    -12.464,    113.080,    102,    206,    992,     -8,     18,      7,   -199,    333,    993,   3229
      1159,   4095,     30.733,    -12.477,    113.200,     96,    207,    988,     -9,     17,      7,   -155,    348,    950,   3228
      1160,   4095,     30.775,    -12.458,    113.317,     99,    206,    993,     -9,     18,      7,   -229,    407,    950,   3227
      1161,   4095,     30.798,    -12.447,    113.448,    100,    207,    992,    -10,     18,      6,   -296,    311,    972,   3227
      1162,   4095,     30.796,    -12.464,    113.570,    101,    204,    994,     -8,     17,      8,   -251,    296,    943,   3227
      1163,   4095,     30.837,    -12.467,    113.684,     98,    205,    991,    -10,     18,      6,   -214,    362,    922,   3229
      1164,   4095,     30.884,    -12.438,    113.807,     98,    208,    992,     -9,     18,      7,   -229,    392,    950,   3229
      1165,   4095,     30.883,    -12.439,    113.932,    100,    206,    996,     -8,     17,      7,   -222,    325,    957,   3229
      1166,   4095,     30.960,    -12.411,    114.054,     96,    208,    988,     -9,     18,      6,   -274,    377,    950,   3226
      1167,   4095,     31.006,    -12.436,    114.154,     98,    203,    988,    -10,     19,      7,   -185,    392,    965,   3227
      1168,   4095,     31.061,    -12.426,    114.271,    101,    207,    984,     -9,     17,      6,   -266,    370,    986,   3226
      1169,   4095,     31.063,    -12.414,    114.396,    102,    206,    995,     -9,     17,      7,   -274,    333,    950,   3229
      1170,   4095,     31.080,    -12.398,    114.523,     99,    208,    994,    -10,     17,      7,   -222,    355,    972,   3228
      1171,   4095,     31.094,    -12.399,    114.636,    100,    206,    993,     -8,     17,      6,   -170,    377,    936,   3228
      1172,   4095,     31.125,    -12.423,    114.733,     98,    202,    992,     -9,     17,      6,   -170,    377,    864,   3227
      1173,   4095,     31.139,    -12.425,    114.844,    101,    205,    993,    -10,     18,      6,   -199,    362,    907,   3227
      1174,   4095,     31.171,    -12.418,    114.960,     99,    205,    993,    -10,     19,      8,   -266,    355,    957,   3227
      1175,   4095,     31.207,    -12.413,    115.077,     99,    206,    990,     -9,     17,      6,   -251,    340,    943,   3227
      1176,   4095,     31.232,    -12.416,    115.189,    101,    206,    989,    -10,     18,      6,   -199,    362,    936,   3228
      1177,   4095,     31.279,    -12.401,    115.317,     96,    208,    990,     -9,     17,      8,   -259,    318,    950,   3227
      1178,   4095,     31.311,    -12.373,    115.439,    100,    208,    992,     -9,     18,      5,   -266,    370,    986,   3229
      1179,   4095,     31.330,    -12.398,    115.546,     99,    204,    990,     -9,     18,      7,   -192,    340,    957,   3226
      1180,   4095,     31.351,    -12.413,    115.647,    100,    203,    992,     -9,     18,      7,   -185,    377,    907,   3229
      1181,   4095,     31.360,    -12.421,    115.762,    100,    206,    992,     -9,     19,      6,   -192,    340,    972,   3227
      1182,   4095,     31.390,    -12.433,    115.873,     96,    204,    993,     -8,     17,      6,   -237,    325,    957,   3226
      1183,   4095,     31.422,    -12.406,    115.990,    101,    206,    993,    -10,     19,      7,   -296,    355,    929,   3227
      1184,   4095,     31.466,    -12.379,    116.106,    101,    207,    989,     -8,     17,      7,   -281,    385,   1000,   3228
      1185,   4095,     31.485,    -12.381,    116.218,     99,    207,    991,     -9,     19,      7,   -140,    377,    950,   3226
      1186,   4095,     31.498,    -12.386,    116.327,     99,    205,    994,    -11,     18,      8,   -185,    377,    979,   3227
      1187,   4095,     31.529,    -12.388,    116.445,     99,    207,    988,    -10,     17,      7,   -222,    325,    972,   3228
      1188,   4095,     31.562,    -12.365,    116.561,     97,    207,    995,    -10,     18,      8,   -207,    385,    929,   3227
      1189,   4095,     31.601,    -12.318,    116.674,    100,    208,    994,     -8,     17,      8,   -207,    459,    972,   3227
      1190,   4095,     31.646,    -12.296,    116.786,     99,    208,    989,     -8,     19,      6,   -199,    407,    965,   3228
      1191,   4095,     31.668,    -12.318,    116.895,     99,    205,    988,     -8,     15,      7,   -199,    303,    879,   3227
      1192,   4095,     31.680,    -12.282,    117.014,    102,    208,    995,     -9,     18,      7,   -244,    377,    936,   3227
      1193,   4095,     31.716,    -12.271,    117.121,    100,    206,    990,     -9,     17,      7,   -222,    370,    886,   3229
      1194,   4095,     31.746,    -12.271,    117.228,     99,    206,    990,    -10,     18,      6,   -229,    377,   1036,   3227
      1195,   4095,     31.774,    -12.256,    117.344,    100,    207,    991,    -10,     18,      6,   -281,    340,    986,   3227
      1196,   4095,     31.783,    -12.268,    117.449,    100,    204,    993,     -9,     17,      7,   -237,    340,    972,   3226
      1197,   4095,     31.826,    -12.259,    117.558,     98,    205,    991,    -10,     17,      7,   -296,    311,    872,   3226
      1198,   4095,     31.810,    -12.251,    117.672,    101,    206,    999,    -10,     17,      7,   -214,    348,    950,   3226
      1199,   4095,     31.812,    -12.264,    117.788,     99,    206,    993,    -10,     18,      7,   -229,    288,    979,   3228
      1200,   4095,     31.852,    -12.277,    117.888,     99,    204,    988,    -10,     18,      5,   -259,    333,    965,   3228
      1201,   4095,     31.846,    -12.283,    118.003,    101,    206,    994,    -10,     18,      8,   -222,    311,    986,   3228
      1202,   4095,     31.883,    -12.254,    118.114,     98,    207,    994,     -9,     18,      7,   -237,    385,    957,   3226
      1203,   4095,     31.928,    -12.238,    118.226,     96,    207,    992,    -10,     18,      8,   -237,    355,    957,   3225
      1204,   4095,     31.961,    -12.224,    118.333,     98,    206,    993,     -9,     19,      7,   -229,    362,    922,   3226
      1205,   4095,     31.980,    -12.207,    118.450,     98,    207,    995,     -9,     18,      7,   -259,    303,    893,   3228
      1206,   4095,     32.023,    -12.192,    118.558,     98,    208,    989,     -9,     18,      6,   -192,    370,    915,   3229
      1207,   4095,     32.036,    -12.170,    118.672,     99,    208,    995,    -10,     16,      7,   -199,    377,    965,   3228
      1208,   4095,     32.058,    -12.151,    118.786,     99,    208,    993,    -10,     18,      7,   -229,    348,    950,   3225
      1209,   4095,     32.116,    -12.135,    118.888,     99,    206,    987,     -9,     16,      7,   -281,    355,    915,   3226
      1210,   4095,     32.176,    -12.105,    118.994,     98,    207,    989,    -10,     18,      9,   -274,    362,    864,   3226
      1211,   4095,     32.209,    -12.087,    119.093,     99,    205,    994,     -9,     18,      6,   -281,    385,    957,   3226
      1212,   4095,     32.232,    -12.079,    119.192,    101,    205,    992,    -10,     20,      7,   -274,    377,    993,   3225
      1213,   4095,     32.238,    -12.067,    119.310,    100,    208,    993,     -9,     18,      7,   -266,    281,    915,   3227
      1214,   4095,     32.226,    -12.057,    119.435,     97,    209,    999,    -10,     17,      7,   -229,    288,    979,   3226
      1215,   4095,     32.279,    -12.037,    119.530,     99,    207,    988,     -9,     18,      7,   -177,    444,    929,   3227
      1216,   4095,     32.278,    -12.057,    119.622,    100,    203,    995,    -10,     16,      8,   -207,    355,    943,   3227
      1217,   4095,     32.299,    -12.069,    119.716,     99,    204,    992,    -10,     18,      8,   -214,    377,    993,   3227
      1218,   4095,     32.311,    -12.057,    119.823,     97,    206,    998,    -10,     18,      7,   -244,    333,    922,   3225
      1219,   4095,     32.330,    -12.073,    119.927,     99,    205,    990,    -11,     18,      8,   -259,    274,    922,   3224
      1220,   4095,     32.365,    -12.087,    120.023,     97,    205,    989,     -9,     16,      6,   -214,    333,    950,   3227
      1221,   4095,     32.346,    -12.089,    120.137,    101,    208,    995,    -10,     18,      7,   -177,    311,    972,   3226
      1222,   4095,     32.388,    -12.067,    120.241,    100,    207,    989,    -10,     19,      8,   -251,    355,    915,   3227
      1223,   4095,     32.450,    -12.043,    120.328,     99,    205,    989,     -9,     17,      6,   -237,    444,    929,   3227
      1224,   4095,     32.474,    -12.051,    120.426,    100,    206,    988,     -9,     18,      7,   -207,    355,   1000,   3226
      1225,   4095,     32.508,    -12.045,    120.538,     97,    208,    989,     -9,     19,      6,   -259,    288,    965,   3227
      1226,   4095,     32.508,    -12.039,    120.649,    101,    207,    993,    -10,     17,      8,   -259,    303,    993,   3225
      1227,   4095,     32.534,    -12.039,    120.749,     97,    205,    993,     -9,     17,      7,   -259,    318,    950,   3227
      1228,   4095,     32.567,    -12.032,    120.847,     99,    206,    990,    -10,     19,      7,   -237,    340,    915,   3224
      1229,   4095,     32.580,    -12.051,    120.944,     99,    205,    990,     -9,     18,      6,   -214,    318,    993,   3224
      1230,   4095,     32.635,    -12.018,    121.046,     95,    207,    993,     -9,     18,      8,   -266,    385,    972,   3226
      1231,   4095,     32.640,    -12.009,    121.152,    100,    206,    994,     -7,     18,      7,   -266,    296,    929,   3227
      1232,   4095,     32.670,    -11.989,    121.262,     98,    208,    991,     -8,     18,      7,   -266,    296,    915,   3228
      1233,   4095,     32.666,    -11.993,    121.350,    100,    203,    998,     -9,     17,      6,   -214,    377,    950,   3227
      1234,   4095,     32.659,    -11.971,    121.460,    103,    208,    994,    -10,     18,      6,   -266,    311,    972,   3225
      1235,   4095,     32.705,    -11.938,    121.568,     97,    209,    991,    -11,     18,      8,   -229,    362,    922,   3225
      1236,   4095,     32.752,    -11.914,    121.660,    100,    206,    989,     -9,     17,      7,   -274,    392,    965,   3227
      1237,   4095,     32.775,    -11.923,    121.749,     99,    205,    990,    -10,     17,      6,   -207,    370,    986,   3226
      1238,   4095,     32.795,    -11.896,    121.850,     98,    207,    996,     -9,     17,      6,   -259,    377,   1007,   3227
      1239,   4095,     32.837,    -11.855,    121.956,    100,    209,    989,     -9,     16,      7,   -288,    362,    965,   3227
      1240,   4095,     32.871,    -11.842,    122.058,    100,    208,    987,     -9,     17,      7,   -259,    333,    979,   3226
      1241,   4095,     32.842,    -11.852,    122.152,    101,    206,    998,     -8,     19,      6,   -140,    377,    993,   3226
      1242,   4095,     32.862,    -11.845,    122.240,     99,    205,    994,    -10,     18,      7,   -207,    385,    915,   3225
      1243,   4095,     32.879,    -11.850,    122.330,    100,    205,    991,     -9,     17,      8,   -222,    340,    929,   3226
      1244,   4095,     32.924,    -11.825,    122.421,     98,    206,    992,    -10,     19,      7,   -266,    399,    972,   3224
      1245,   4095,     32.945,    -11.804,    122.527,    100,    209,    990,    -10,     18,      7,   -244,    333,    979,   3226
      1246,   4095,     32.956,    -11.800,    122.618,     98,    205,    996,     -9,     16,      8,   -214,    362,    922,   3226
      1247,   4095,     32.971,    -11.800,    122.715,     98,    206,    993,    -10,     17,      5,   -266,    281,    915,   3226
      1248,   4095,     32.998,    -11.789,    122.816,    100,    208,    988,     -9,     17,      7,   -259,    303,    950,   3226
      1249,   4095,     33.019,    -11.805,    122.907,     98,    206,    989,     -9,     18,      8,   -170,    333,    922,   3227
      1250,   4095,     33.055,    -11.778,    123.003,    100,    208,    989,    -10,     16,      7,   -229,    377,    922,   3225
      1251,   4095,     33.062,    -11.777,    123.092,    101,    205,    993,    -11,     17,      7,   -251,    355,   1000,   3226
      1252,   4095,     33.097,    -11.817,    123.172,     95,    203,    988,     -8,     18,      7,   -214,    303,    979,   3226
      1253,   4095,     33.155,    -11.787,    123.266,     95,    206,    992,    -10,     17,      8,   -318,    333,    922,   3227
      1254,   4095,     33.162,    -11.791,    123.372,     98,    208,    991,    -10,     17,      8,   -222,    251,    900,   3226
      1255,   4095,     33.202,    -11.804,    123.461,     95,    206,    988,    -10,     18,      7,   -199,    333,    965,   3226
      1256,   4095,     33.238,    -11.785,    123.551,    101,    206,    988,    -10,     18,      7,   -274,    333,    879,   3224
      1257,   4095,     33.247,    -11.776,    123.635,    101,    205,    993,     -8,     18,      7,   -207,    385,    915,   3224
      1258,   4095,     33.266,    -11.760,    123.730,     99,    207,    992,     -9,     17,      7,   -229,    348,    936,   3225
      1259,   4095,     33.284,    -11.782,    123.800,    101,    202,    989,     -9,     18,      7,   -207,    385,    957,   3225
      1260,   4095,     33.308,    -11.765,    123.897,     97,    207,    993,    -11,     17,      7,   -259,    333,    979,   3225
      1261,   4095,     33.321,    -11.789,    123.979,    102,    204,    986,    -11,     17,      7,   -229,    303,    936,   3226
      1262,   4095,     33.337,    -11.767,    124.072,     97,    207,    996,    -10,     19,      6,   -192,    385,    929,   3225
      1263,   4095,     33.350,    -11.733,    124.171,    101,    207,    994,     -9,     18,      7,   -325,    311,    972,   3225
      1264,   4095,     33.407,    -11.735,    124.253,     95,    205,    987,     -9,     18,      7,   -244,    333,    922,   3225
      1265,   4095,     33.427,    -11.711,    124.350,     97,    208,    994,    -10,     19,      7,   -214,    362,    950,   3224
      1266,   4095,     33.452,    -11.716,    124.433,     98,    205,    990,    -10,     17,      7,   -222,    355,    972,   3225
      1267,   4095,     33.486,    -11.703,    124.526,     96,    208,    990,     -9,     19,      5,   -207,    355,    972,   3227
      1268,   4095,     33.531,    -11.699,    124.604,     99,    205,    986,     -9,     18,      7,   -229,    377,    922,   3227
      1269,   4095,     33.528,    -11.695,    124.692,    102,    206,    992,    -11,     19,      6,   -222,    355,    972,   3224
      1270,   4095,     33.557,    -11.673,    124.783,     98,    207,    991,     -9,     18,      7,   -259,    348,    965,   3224
      1271,   4095,     33.572,    -11.675,    124.872,     99,    206,    990,    -11,     17,      7,   -229,    318,    936,   3225
      1272,   4095,     33.600,    -11.665,    124.970,     95,    208,    991,     -8,     18,      6,   -244,    288,    950,   3226
      1273,   4095,     33.626,    -11.646,    125.061,    101,    209,    986,    -10,     18,      6,   -170,    392,    936,   3224
      1274,   4095,     33.640,    -11.634,    125.153,    100,    207,    990,     -9,     17,      6,   -266,    311,    972,   3224
      1275,   4095,     33.688,    -11.599,    125.243,     97,    208,    989,     -8,     18,      7,   -259,    392,    993,   3227
      1276,   4095,     33.715,    -11.562,    125.334,    100,    207,    992,    -10,     18,      8,   -303,    348,    922,   3227
      1277,   4095,     33.759,    -11.542,    125.403,     99,    204,    990,    -10,     17,      6,   -244,    422,    864,   3225
      1278,   4095,     33.768,    -11.540,    125.490,     98,    207,    992,    -10,     18,      8,   -177,    355,    900,   3225
      1279,   4095,     33.762,    -11.553,    125.584,    100,    207,    990,     -9,     18,      7,   -237,    266,    986,   3224
      1280,   4095,     33.710,    -11.571,    125.688,    102,    209,    995,    -10,     17,      7,   -155,    244,    950,   3224
      1281,   4095,     33.720,    -11.586,    125.765,    100,    205,    989,     -9,     18,      8,   -155,    362,    907,   3224
      1282,   4095,     33.718,    -11.566,    125.854,    102,    206,    994,     -8,     18,      6,   -296,    296,    943,   3225
      1283,   4095,     33.731,    -11.585,    125.922,    100,    202,    991,    -10,     18,      7,   -244,    333,    950,   3227
      1284,   4095,     33.758,    -11.549,    126.012,     98,    207,    994,     -9,     17,      6,   -303,    333,    965,   3226
      1285,   4095,     33.743,    -11.553,    126.103,    100,    206,    995,     -9,     18,      6,   -244,    259,    950,   3226
      1286,   4095,     33.736,    -11.557,    126.179,    100,    204,    996,    -10,     17,      7,   -192,    355,    915,   3225
      1287,   4095,     33.735,    -11.526,    126.272,    102,    208,    994,     -9,     19,      7,   -229,    348,    950,   3227
      1288,   4095,     33.753,    -11.523,    126.350,     99,    205,    992,     -9,     17,      6,   -229,    348,    965,   3224
      1289,   4095,     33.776,    -11.507,    126.437,     96,    206,    995,    -10,     18,      8,   -281,    325,   1043,   3224
      1290,   4095,     33.816,    -11.493,    126.512,     98,    206,    989,     -8,     17,      6,   -192,    414,    957,   3225
      1291,   4095,     33.809,    -11.482,    126.601,    100,    207,    995,     -9,     17,      7,   -199,    318,    907,   3225
      1292,   4095,     33.828,    -11.468,    126.685,    100,    207,    990,     -9,     17,      7,   -222,    355,    986,   3226
      1293,   4095,     33.867,    -11.445,    126.762,    102,    206,    986,     -8,     17,      7,   -303,    348,    993,   3226
      1294,   4095,     33.903,    -11.424,    126.840,     97,    206,    992,     -8,     16,      7,   -222,    399,    957,   3227
      1295,   4095,     33.944,    -11.390,    126.925,     98,    209,    989,    -11,     18,      7,   -177,    429,    943,   3224
      1296,   4095,     33.974,    -11.381,    126.997,     99,    205,    990,     -9,     18,      7,   -229,    377,    922,   3228
      1297,   4095,     33.990,    -11.364,    127.078,     99,    206,    993,     -8,     18,      6,   -288,    303,    936,   3228
      1298,   4095,     34.029,    -11.367,    127.148,     97,    205,    988,     -9,     18,      6,   -214,    348,    893,   3224
      1299,   4095,     34.049,    -11.338,    127.228,    100,    207,    992,     -9,     17,      7,   -222,    399,    929,   3224
      1300,   4095,     34.087,    -11.346,    127.310,     96,    208,    985,    -10,     16,      6,   -192,    311,    943,   3225
      1301,   4095,     34.116,    -11.329,    127.393,     97,    208,    990,     -9,     18,      6,   -207,    370,    957,   3227
      1302,   4095,     34.125,    -11.327,    127.472,    102,    207,    987,    -10,     16,      7,   -207,    355,    972,   3224
      1303,   4095,     34.157,    -11.300,    127.539,    101,    205,    990,     -8,     18,      8,   -222,    444,    900,   3226
      1304,   4095,     34.185,    -11.296,    127.613,     98,    206,    989,    -10,     18,      7,   -229,    377,   1007,   3223
      1305,   4095,     34.220,    -11.273,    127.695,     99,    207,    988,     -9,     18,      6,   -333,    288,    965,   3225
      1306,   4095,     34.232,    -11.267,    127.778,     98,    207,    991,     -9,     17,      6,   -259,    288,    950,   3224
      1307,   4095,     34.209,    -11.286,    127.847,    100,    204,    996,     -9,     18,      6,   -177,    340,    915,   3225
      1308,   4095,     34.218,    -11.278,    127.920,     97,    205,    996,    -10,     18,      7,   -214,    377,    950,   3224
      1309,   4095,     34.197,    -11.278,    128.000,    103,    207,    992,     -9,     16,      7,   -185,    348,    979,   3225
      1310,   4095,     34.196,    -11.283,    128.078,     97,    206,    995,    -10,     18,      6,   -199,    318,    950,   3224
      1311,   4095,     34.197,    -11.276,    128.163,     99,    207,    993,     -9,     18,      8,   -237,    281,    929,   3227
      1312,   4095,     34.203,    -11.271,    128.240,     99,    206,    993,    -10,     17,      7,   -214,    333,    936,   3222
      1313,   4095,     34.210,    -11.258,    128.320,     99,    207,    993,     -9,     19,      6,   -222,    325,    943,   3226
      1314,   4095,     34.223,    -11.229,    128.400,     98,    206,    997,    -10,     19,      8,   -281,    340,    972,   3225
      1315,   4095,     34.230,    -11.219,    128.467,    101,    205,    993,    -10,     18,      6,   -207,    399,    957,   3224
      1316,   4095,     34.218,    -11.212,    128.553,    100,    208,    994,    -10,     17,      7,   -207,    311,   1000,   3225
      1317,   4095,     34.225,    -11.203,    128.631,     98,    207,    994,     -9,     18,      6,   -192,    340,    929,   3224
      1318,   4095,     34.257,    -11.204,    128.692,    100,    204,    988,     -8,     18,      7,   -229,    377,    965,   3224
      1319,   4095,     34.280,    -11.169,    128.776,     99,    208,    992,    -10,     17,      7,   -281,    325,    972,   3225
      1320,   4095,     34.284,    -11.143,    128.852,    100,    206,    996,    -10,     16,      7,   -259,    348,    936,   3226
      1321,   4095,     34.285,    -11.140,    128.932,     99,    207,    993,     -9,     17,      8,   -222,    281,    915,   3225
      1322,   4095,     34.314,    -11.120,    129.002,     98,    206,    992,     -9,     17,      6,   -237,    399,   1015,   3224
      1323,   4095,     34.330,    -11.141,    129.064,     99,    204,    989,    -10,     17,      5,   -237,    296,    957,   3223
      1324,   4095,     34.363,    -11.115,    129.134,     97,    206,    993,    -10,     17,      7,   -229,    407,    965,   3223
      1325,   4095,     34.378,    -11.094,    129.208,    101,    207,    991,    -10,     18,      7,   -222,    355,    900,   3226
      1326,   4095,     34.372,    -11.075,    129.280,    100,    205,    998,     -9,     17,      7,   -274,    333,    965,   3226
      1327,   4095,     34.393,    -11.046,    129.350,    100,    206,    993,    -10,     17,      7,   -251,    385,    929,   3224
      1328,   4095,     34.391,    -11.037,    129.432,     99,    208,    994,    -12,     19,      7,   -222,    281,    915,   3223
      1329,   4095,     34.381,    -11.015,    129.503,    102,    206,    997,    -10,     17,      6,   -222,    385,    943,   3225
      1330,   4095,     34.405,    -10.984,    129.569,     99,    206,    994,     -8,     17,      6,   -237,    414,    957,   3225
      1331,   4095,     34.428,    -10.966,    129.646,     99,    208,    990,    -10,     17,      7,   -251,    340,   1015,   3225
